customer_tweet_id,customer_text,brand_tweet_id,brand_reply,created_at
10321,"I have a package that is showing as delivered last Friday, however it has not been and there is no note. Thanks",10320,I'm sorry for any concern this causes! We'd like a chance to look into this with you by phone or chat here: [URL] ^WT,Thu Nov 30 20:43:13 +0000 2017
10629,why doesn't blue light filter work on kids account on the fire kids edition?,10627,I'm sorry! Blue Shade isn't a supported feature on child profiles. ^WT,Wed Nov 01 00:43:36 +0000 2017
10633,I have an order that was supposed to be here on the 25th which has not arrived yet.,10635,"What does the current tracking indicate? Also, who does the tracking indicate as carrier?: [URL] ^VB",Wed Nov 01 01:01:14 +0000 2017
10636,"My apologies, it says now that the delivery date is October 31st. Still hasn't come though.",10638,Hi Mark! Deliveries will run up until 21:00. Let us know what happens. Chuck H,Wed Nov 01 01:13:00 +0000 2017
10640,No package.,10641,I'm sorry it hasn't arrived! Please get in touch with us here: [URL] for available options. ^EZ,Wed Nov 01 03:50:26 +0000 2017
10637,"The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS",10642,Please get in touch with us here: [URL] and we'd be happy to review available options with you. ^EZ,Wed Nov 01 01:11:00 +0000 2017
10645,did amazon get hacked?,10644,We'd like to help! Have you noticed any unauthorized activity on your account? ^VB,Wed Nov 01 00:40:31 +0000 2017
10664,Can I get a confirmation that it will ship tomorrow?,10663,We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH,Wed Nov 01 00:30:15 +0000 2017
11015,"Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?",11013,"Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN",Wed Nov 01 00:56:37 +0000 2017
11021,The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,11025,We'd still like to help. What does the tracking show in Your Orders: [URL] Who is the carrier here? ^SJ,Wed Nov 01 02:12:32 +0000 2017
11027,"I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps",11028,"When you were on the phone with us, did we mention a date as to when we could provide more options? ^TN",Wed Nov 01 02:54:36 +0000 2017
11030,"They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in.",11031,"Hey, Mike! Were the other late items also shipped via USPS? You can check here: [URL] ^LA",Wed Nov 01 03:25:00 +0000 2017
11038,Yeah I know how to check it. There's no information still,11040,Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,Wed Nov 01 12:38:31 +0000 2017
11044,you keep insisting you havnt taken any money from me dispite proof! #givememymoneyback [URL],11043,"Thanks for reaching out, Gemma! We have responded to your direct message. Please respond to us there! ^HM",Wed Nov 01 00:53:30 +0000 2017
11046,at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,11045,I am so sorry about that! Who was the carrier? You can find that info here: [URL] ^BA,Wed Nov 01 00:52:35 +0000 2017
11049,Original promised delivery date was yesterday to this Friday.,11047,Please give us a call here: [URL] so we can take a look into this with you! ^TR,Wed Nov 01 00:52:35 +0000 2017
11048,"Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",11050,Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ,Wed Nov 01 01:24:34 +0000 2017
11053,it's been 7 days &amp; my @115821 order still hasn't shipped. #fail [URL],11052,I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: [URL] ^LM,Wed Nov 01 00:44:47 +0000 2017
11060,still have not received my package I paid extra for guaranteed next day. Won't do that again,11058,I'm sorry your order hasn't arrived! What is the delivery date shown in the confirmation e-mail: [URL] ^SJ,Wed Nov 01 00:50:35 +0000 2017
11059,Should have been today before 8,11061,Please get in touch with us here: [URL] and we'd be happy to review available shipping refund options. ^EZ,Wed Nov 01 01:00:00 +0000 2017
11063,when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card,11067,Check the SD Card slot and make sure there is no particulate matter which may be effecting how the card is being detected. ^CH,Wed Nov 01 01:31:07 +0000 2017
11064,"it was doing this a few days ago and a factory reset dixednit, for two days. A hard reboot did not resolve.",11068,We'd like to try to solve this problem for you! Please contact us here so we can take a closer look: [URL] ^CN,Wed Nov 01 01:21:08 +0000 2017
11065,"it was doing this a few days ago and a factory reset fixed it, for two days. A hard reboot with card in or out does not resolve.",11069,"That's odd! We'd like to help further with this. When you can, please reach out to us here: [URL] ^HM",Wed Nov 01 01:44:00 +0000 2017
11073,isn't prime two day shipping supposed to be guaranteed? what happens when its late?,11071,I'm sorry you haven't received your order yet! Have we missed the delivery date confirmed via e-mail: [URL] ^GM,Wed Nov 01 00:49:00 +0000 2017
11072,yes it was due today by 8pm and now its changed to tomorrow or the next couple days... but isn;t there a guarantee?,11074,We're unable to access accounts on Twitter but we'd like to look into it for you here: [URL] ^LI,Wed Nov 01 01:01:00 +0000 2017
11078,Talked w/ cust. serv. yesterday. Just sent an email from link. Would like a straight answer abt my order.,11080,We'd still like to help. What is the delivery date shown in the order e-mail: [URL] Who is the carrier? ^SJ,Wed Nov 01 01:12:43 +0000 2017
11081,"At time of order, del date was 10/29. Carrier is AMZL US.",11082,I would like a member of our team look into this for you. Please fill out this form: [URL] ^BA,Wed Nov 01 01:22:35 +0000 2017
11085,I'm so frustrated w/how things keep changing. Making it hard on POOR people!!! Free isn't free anymore.,11083,"I'm so sorry to hear this! Without revealing any personal account information, will you provide us with more details? ^LH",Wed Nov 01 00:45:27 +0000 2017
11084,"So much of the programming has changed on Prime. Blues Clues was free, now it's not. Still constantly having problems with my Fire Stick.",11086,"What kind of problems are you having with your Fire Stick, Mildred? ^VB",Mon Nov 06 01:44:56 +0000 2017
11087,"Continued buffering, loss of sound and it doesn't save where I leave off in programming.",11088,Oh no! We'd like to look into this in real time with you. Please reach us via phone here: [URL] ^AB,Mon Nov 06 19:11:37 +0000 2017
11568,"Si, es correos y pedí ke viniesen a x el pakete pero me pedian ke me kedase o toda una mañana o toda una tarde en casa pero y mi trabajo??",11566,Lamento los inconvenientes. Recomiendo reportar lo ocurrido a nuestro Servicio al Cliente: [URL] ^CR,Wed Nov 01 01:13:32 +0000 2017
11570,Es una devolucion,11569,Comprendo. ¿Ya entraste en contacto con el transportista? ^CR,Wed Nov 01 01:09:06 +0000 2017
11574,"enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?",11576,"Recomendo entrar em contato diretamente com o SAC da KDP, para eles conferirem o seu caso: [URL] ^CR",Wed Nov 01 01:14:56 +0000 2017
11580,Still not got any mail please solve my problem right now.,11578,"I'm afraid, we'll not be able to take any action on your account once it is put on hold. Request you to wait for the email. ^HD",Wed Nov 01 01:09:19 +0000 2017
11579,Please do it fast,11581,"Further, we wouldn't be able to offer any additional insight/ info in this regard. Appreciate your understanding. (3/3) ^SV",Wed Nov 01 01:18:00 +0000 2017
11593,Done that. Was told I would definitely have it by 9pm yesterday &amp; it's still not been delivered!!!!,11595,"Just to confirm, what's the current tracking information listed for your order here: [URL] ^HC",Wed Nov 01 16:25:35 +0000 2017
11597,don't promise a 1 day shipping with a GUARANTEED 8pm delivery when you can't keep it,11596,I'm so sorry for the wait! What does tracking information say here: [URL] ^MH,Wed Nov 01 01:08:34 +0000 2017
11602,"Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again.",11604,I'm sorry those steps didn't help! Who was the carrier for this order? You can check here: [URL] ^BL,Wed Nov 01 01:28:00 +0000 2017
11605,"Carrier: AMZL US, Tracking #: TBA516106123000",11606,"I'd like someone from my team to check into this. When you can, please drop your details here: [URL] ^BL",Wed Nov 01 01:47:29 +0000 2017
11617,Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,11616,"Hi, not Hugh:) Who is the carrier for this delivery? You can find this information here: [URL] ^LM",Wed Nov 01 01:04:40 +0000 2017
11619,how do I inform your delivery drivers to just leave my package at my front door?,11618,"Hey, Hugh! Are you having trouble receiving a recent order? ^LA",Tue Oct 31 22:00:44 +0000 2017
11624,AMZL US,11622,Please provide your details here: [URL] and my team will escalate to Amazon Logistics. ^EZ,Wed Nov 01 01:02:13 +0000 2017
11974,My Halloween costume is a day late. Can you help?,11973,I'm so sorry we've let you down. Please reach us here: [URL] so we can explore options with you. ^LL,Wed Nov 01 01:25:23 +0000 2017
11982,what the hell is going on?! Today's last day to deliver and still not shipped!! Should I pledge that I won't ever order from u?!,11980,"I understand your concern, Nihal. Could you confirm if you've report this to our team using the link provided earlier? ^HD",Wed Nov 01 01:16:33 +0000 2017
11981,Many times..Always got them saying well deliver it by deadline...I hate your service now,11983,Sorry about the delay with the order. Please share your details here: [URL] and we'll check this. ^KA,Wed Nov 01 02:56:56 +0000 2017
11984,It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..,11985,details through the link provided above so that we can look into the issue. 2/2 ^SH,Wed Nov 01 03:20:01 +0000 2017
12494,I already emailed y’all.,12497,"I'm sorry about the link. For a faster response, contact us by phone here: [URL] without signing in. ^BE",Wed Nov 01 02:06:00 +0000 2017
12498,Is that a 24 hr line,12499,Yes. Our main customer service line is open 24 hours a day. ^LJ,Wed Nov 01 02:13:00 +0000 2017
12505,How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?,12503,"We'd like to help in real-time! When you have a free moment, please reach out to us here: [URL] ^HM",Wed Nov 01 01:39:48 +0000 2017
12504,Nah. Just answer my question please.,12506,"From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE",Wed Nov 01 02:58:40 +0000 2017
